Term,CRN,CourseTitle,Subject,CourseNumber,Section,SUBJ_NMBR,SUBJ_NMBR_SECT,Xlst_Group_Identifier,Course_Campus,Course_Campus_Name,Max_Enrl,Enrl_Actual,Seats_Avail,Reserved_Seating_Ind,Wait_List_Count_for_Section,RegStatusCode,RegStatusDesc,College_of_the_Course,StudentLevel,College_of_the_Student,Major,Student_Campus,TotalSemesterHours,TotalOnlineHours,Course_Location,Part_of_term_code,Schedule_type_code,Schedule_type_desc
202510,11564,MA CLINICAL INTERNSHIP,PSYC,697A,25,PSYC-697A,PSYC-697A-25,,2,SCHAUMBURG CAMPUS,14,7,7,,0,RE,**Registered**,,Graduate,"College of Humanities, Education & Social Sciences",Clin Psych (Counslng Practice),SCHAUMBURG CAMPUS,3,53,1: Chicago Course,1,L,Internship
202510,11882,INTRODUCTORY PSYCHOLOGY,PSYC,103,98,PSYC-103,PSYC-103-98,,8,ONLINE,30,28,2,,0,RW,Web Registered,,Undergraduate,"College of Humanities, Education & Social Sciences",Criminal Justice,CHICAGO CAMPUS,9,52,3: Online Course,1,D,Online
202510,11914,SENIOR SEMINAR,CJL,390,98,CJL-390,CJL-390-98,,8,ONLINE,25,13,12,,0,RW,Web Registered,,Undergraduate,"College of Humanities, Education & Social Sciences",Criminal Justice,CHICAGO CAMPUS,9,52,3: Online Course,1,D,Online
202510,14409,FORENSIC SCIENCE,PSYC,106,98,PSYC-106,PSYC-106-98,,8,ONLINE,30,30,0,,0,RW,Web Registered,,Undergraduate,"College of Humanities, Education & Social Sciences",Criminal Justice,CHICAGO CAMPUS,9,52,3: Online Course,1,D,Online
202510,10910,COMPI: CRITICAL READ & WRITING,ENG,101,5,ENG-101,ENG-101-05,,1,CHICAGO CAMPUS,24,19,5,,0,RE,**Registered**,,Undergraduate,W E Heller Col of Business,Management,CHICAGO CAMPUS,16,3,2: Schaumburg Course,1,A,Lecture
202510,12192,FIRST YEAR SUCCESS COURSE,FYS,101,01Q,FYS-101,FYS-101-01Q,,1,CHICAGO CAMPUS,25,21,4,,0,RE,**Registered**,,Undergraduate,W E Heller Col of Business,Management,CHICAGO CAMPUS,16,3,2: Schaumburg Course,1,A,Lecture
202510,12543,MATHEMATICAL FOUNDATIONS,MATH,10,3,MATH-010,MATH-010-03,,1,CHICAGO CAMPUS,24,18,6,,0,RE,**Registered**,,Undergraduate,W E Heller Col of Business,Management,CHICAGO CAMPUS,16,3,2: Schaumburg Course,1,A,Lecture
202510,12952,PHYSICAL GEOGRAPHY I,PHSC,101,98B,PHSC-101,PHSC-101-98B,,8,ONLINE,40,34,6,,0,RE,**Registered**,,Undergraduate,W E Heller Col of Business,Management,CHICAGO CAMPUS,16,3,3: Online Course,1,D,Online
202510,14575,QUANTITATIVE LITERACY,MATH,110,02A,MATH-110,MATH-110-02A,,1,CHICAGO CAMPUS,24,20,4,,0,RE,**Registered**,,Undergraduate,W E Heller Col of Business,Management,CHICAGO CAMPUS,16,3,2: Schaumburg Course,1,A,Lecture
202510,14593,INTRODUCTION TO BUSINESS,BADM,101,2,BADM-101,BADM-101-02,,1,CHICAGO CAMPUS,50,41,9,,0,RE,**Registered**,W E Heller Col of Business,Undergraduate,W E Heller Col of Business,Management,CHICAGO CAMPUS,16,3,2: Schaumburg Course,1,A,Lecture
202510,12096,CREAT. NONFIC FORMS WORKSHOP,CRWR,434A,10,CRWR-434A,CRWR-434A-10,XY,1,CHICAGO CAMPUS,15,4,11,,0,RW,Web Registered,,Graduate,"College of Humanities, Education & Social Sciences",Creative Writing,CHICAGO CAMPUS,9,,2: Schaumburg Course,1,A,Lecture
202510,12157,FICTION FORMS WORKSHOP,CRWR,431A,10,CRWR-431A,CRWR-431A-10,DG,1,CHICAGO CAMPUS,15,5,10,,0,RW,Web Registered,,Graduate,"College of Humanities, Education & Social Sciences",Creative Writing,CHICAGO CAMPUS,9,,2: Schaumburg Course,1,A,Lecture
202510,14490,TOP:WAYS OF KNOWING NATURE,ENG,447,10,ENG-447,ENG-447-10,YG,1,CHICAGO CAMPUS,24,11,13,,0,RW,Web Registered,,Graduate,"College of Humanities, Education & Social Sciences",Creative Writing,CHICAGO CAMPUS,9,,2: Schaumburg Course,1,A,Lecture
202510,11148,COLLEGE ALGEBRA,MATH,121,1,MATH-121,MATH-121-01,,1,CHICAGO CAMPUS,30,28,2,,0,RE,**Registered**,,Undergraduate,"Col of Science, Health, & Phar",Radiation Therapy Tech,CHICAGO CAMPUS,16,6,2: Schaumburg Course,1,A,Lecture
202510,11336,UNITED STATES POLITICS,POS,101,1,POS-101,POS-101-01,,1,CHICAGO CAMPUS,40,33,7,,0,RE,**Registered**,,Undergraduate,"Col of Science, Health, & Phar",Radiation Therapy Tech,CHICAGO CAMPUS,16,6,2: Schaumburg Course,1,A,Lecture
202510,11815,COMPI: CRITICAL READ & WRITING,ENG,101,02A,ENG-101,ENG-101-02A,,1,CHICAGO CAMPUS,24,19,5,,0,RE,**Registered**,,Undergraduate,"Col of Science, Health, & Phar",Radiation Therapy Tech,CHICAGO CAMPUS,16,6,2: Schaumburg Course,1,A,Lecture
202510,12938,ALGEBRAIC FOUNDATIONS,MATH,21,2,MATH-021,MATH-021-02,,1,CHICAGO CAMPUS,24,21,3,,0,RE,**Registered**,,Undergraduate,"Col of Science, Health, & Phar",Radiation Therapy Tech,CHICAGO CAMPUS,16,6,2: Schaumburg Course,1,A,Lecture
202510,13088,FIRST YEAR SUCCESS COURSE,FYS,101,01G,FYS-101,FYS-101-01G,,1,CHICAGO CAMPUS,25,21,4,,0,RE,**Registered**,,Undergraduate,"Col of Science, Health, & Phar",Radiation Therapy Tech,CHICAGO CAMPUS,16,6,2: Schaumburg Course,1,A,Lecture
202510,14268,PUBLIC SPEAKING,COMM,101,04A,COMM-101,COMM-101-04A,,1,CHICAGO CAMPUS,20,17,3,,0,RE,**Registered**,,Undergraduate,"Col of Science, Health, & Phar",Radiation Therapy Tech,CHICAGO CAMPUS,16,6,2: Schaumburg Course,1,A,Lecture
202510,10574,VIOLIN (LOWER DIV),VLN,211,1,VLN-211,VLN-211-01,,1,CHICAGO CAMPUS,99,13,86,,0,RE,**Registered**,College of Performing Arts,Undergraduate,College of Performing Arts,Music Ed- Instrumental,CHICAGO CAMPUS,12,,2: Schaumburg Course,1,S,Studio
202510,10635,MUSIC EDUCATION LAB,ME,200,1,ME-200,ME-200-01,,1,CHICAGO CAMPUS,30,10,20,,0,RE,**Registered**,College of Performing Arts,Undergraduate,College of Performing Arts,Music Ed- Instrumental,CHICAGO CAMPUS,12,,2: Schaumburg Course,1,A,Lecture
202510,10655,ORCHESTRA,ENS,202,1,ENS-202,ENS-202-01,H6,1,CHICAGO CAMPUS,99,75,24,,0,RE,**Registered**,College of Performing Arts,Undergraduate,College of Performing Arts,Music Ed- Instrumental,CHICAGO CAMPUS,12,,2: Schaumburg Course,1,EN,Ensemble
202510,10719,STRING PERFORMANCE CLASS,PERF,380,1,PERF-380,PERF-380-01,EU,1,CHICAGO CAMPUS,99,0,99,,0,RE,**Registered**,College of Performing Arts,Undergraduate,College of Performing Arts,Music Ed- Instrumental,CHICAGO CAMPUS,12,,2: Schaumburg Course,1,A,Lecture
202510,10738,JURY (LOWER DIV),PERF,261,1,PERF-261,PERF-261-01,,1,CHICAGO CAMPUS,999,42,957,,0,RE,**Registered**,College of Performing Arts,Undergraduate,College of Performing Arts,Music Ed- Instrumental,CHICAGO CAMPUS,12,,2: Schaumburg Course,1,P,Performance
202510,11866,KBD SKILLS FOR MUS EDUCATOR,PIA,206,1,PIA-206,PIA-206-01,,1,CHICAGO CAMPUS,15,6,9,,0,RE,**Registered**,College of Performing Arts,Undergraduate,College of Performing Arts,Music Ed- Instrumental,CHICAGO CAMPUS,12,,2: Schaumburg Course,1,S,Studio
202510,13794,PERFORMANCE ANALYSIS,MUHL,253,1,MUHL-253,MUHL-253-01,EQ,1,CHICAGO CAMPUS,60,39,21,,0,RE,**Registered**,College of Performing Arts,Undergraduate,College of Performing Arts,Music Ed- Instrumental,CHICAGO CAMPUS,12,,2: Schaumburg Course,1,A,Lecture
202510,13367,INTRO TO CRIMINAL JUSTICE,CJL,200,98A,CJL-200,CJL-200-98A,,8,ONLINE,25,22,3,,0,RW,Web Registered,,Undergraduate,"College of Humanities, Education & Social Sciences",Interdisciplinary Studies,ONLINE,9,18,3: Online Course,1,D,Online
202510,14054,FNDS ORGANIZATIONAL LEADERSHIP,OLED,330,98A,OLED-330,OLED-330-98A,,8,ONLINE,25,27,-2,,0,RW,Web Registered,W E Heller Col of Business,Undergraduate,"College of Humanities, Education & Social Sciences",Interdisciplinary Studies,ONLINE,9,18,3: Online Course,3B,D,Online
202510,14441,RETURN TO LEARNING,ACE,110,98,ACE-110,ACE-110-98,,8,ONLINE,25,18,7,,0,RW,Web Registered,,Undergraduate,"College of Humanities, Education & Social Sciences",Interdisciplinary Studies,ONLINE,9,18,3: Online Course,1,D,Online
202510,11964,DEEP LEARNING,CST,461,10,CST-461,CST-461-10,,1,CHICAGO CAMPUS,24,13,11,,0,RW,Web Registered,,Graduate,"Col of Science, Health, & Phar",Computer Science,CHICAGO CAMPUS,9,6,2: Schaumburg Course,1,A,Lecture
202510,13979,BIG DATA,CST,406,98B,CST-406,CST-406-98B,BH,8,ONLINE,25,24,1,,0,RW,Web Registered,,Graduate,"Col of Science, Health, & Phar",Computer Science,CHICAGO CAMPUS,9,6,3: Online Course,1,D,Online
202510,14616,ALGORITHM DESIGN,CST,405,2,CST-405,CST-405-02,,1,CHICAGO CAMPUS,30,32,-2,,0,RE,**Registered**,,Graduate,"Col of Science, Health, & Phar",Computer Science,CHICAGO CAMPUS,9,6,2: Schaumburg Course,1,A,Lecture
202510,11086,REAL ESTATE PROCESS,REES,401,10,REES-401,REES-401-10,,1,CHICAGO CAMPUS,25,12,13,,0,RW,Web Registered,W E Heller Col of Business,Graduate,W E Heller Col of Business,Real Estate,CHICAGO CAMPUS,6,,2: Schaumburg Course,1,A,Lecture
202510,11951,QUANTITATIVE METHODS REES,REES,402,10,REES-402,REES-402-10,,1,CHICAGO CAMPUS,25,8,17,,0,RW,Web Registered,W E Heller Col of Business,Graduate,W E Heller Col of Business,Real Estate,CHICAGO CAMPUS,6,,2: Schaumburg Course,1,A,Lecture
202510,11155,ELEMENTARY STATISTICS,MATH,217,1,MATH-217,MATH-217-01,BE,1,CHICAGO CAMPUS,30,25,5,,0,RW,Web Registered,,Undergraduate,"Col of Science, Health, & Phar",Information Technology,CHICAGO CAMPUS,13,7,2: Schaumburg Course,1,A,Lecture
202510,11588,ESSENTIAL COMPUTER SKILLS,CST,100,1,CST-100,CST-100-01,,1,CHICAGO CAMPUS,25,21,4,,0,RW,Web Registered,,Undergraduate,"Col of Science, Health, & Phar",Information Technology,CHICAGO CAMPUS,13,7,2: Schaumburg Course,1,A,Lecture
202510,12264,TRANSFER SUCCESS 101,TRS,101,98C,TRS-101,TRS-101-98C,,8,ONLINE,50,44,6,,0,RW,Web Registered,,Undergraduate,"Col of Science, Health, & Phar",Information Technology,CHICAGO CAMPUS,13,7,3: Online Course,1,D,Online
202510,12547,DATABASE SYSTEMS,CST,333,1,CST-333,CST-333-01,G6,1,CHICAGO CAMPUS,30,28,2,,0,RW,Web Registered,,Undergraduate,"Col of Science, Health, & Phar",Information Technology,CHICAGO CAMPUS,13,7,2: Schaumburg Course,1,A,Lecture
202510,12952,PHYSICAL GEOGRAPHY I,PHSC,101,98B,PHSC-101,PHSC-101-98B,,8,ONLINE,40,34,6,,0,RW,Web Registered,,Undergraduate,"Col of Science, Health, & Phar",Information Technology,CHICAGO CAMPUS,13,7,3: Online Course,1,D,Online
202510,11202,MICROBIOLOGY-LAB,BIOL,360,01B,BIOL-360,BIOL-360-01B,DT,1,CHICAGO CAMPUS,24,23,1,,0,RW,Web Registered,,Undergraduate,"Col of Science, Health, & Phar",Biology,CHICAGO CAMPUS,16,3,2: Schaumburg Course,1,B,Lab
202510,11238,BEGINNING FRENCH I,FREN,101,1,FREN-101,FREN-101-01,,1,CHICAGO CAMPUS,25,21,4,,0,RW,Web Registered,,Undergraduate,"Col of Science, Health, & Phar",Biology,CHICAGO CAMPUS,16,3,2: Schaumburg Course,1,A,Lecture
202510,11356,PHYS I: MECHANICS & HEAT-LAB,PHYS,201,10C,PHYS-201,PHYS-201-10C,,1,CHICAGO CAMPUS,24,21,3,,0,RW,Web Registered,,Undergraduate,"Col of Science, Health, & Phar",Biology,CHICAGO CAMPUS,16,3,2: Schaumburg Course,1,B,Lab
202510,11360,CALC-BASED PHYS I DISCUSSION,PHYS,233,24,PHYS-233,PHYS-233-24,,2,SCHAUMBURG CAMPUS,24,5,19,,0,RW,Web Registered,,Undergraduate,"Col of Science, Health, & Phar",Biology,CHICAGO CAMPUS,16,3,1: Chicago Course,1,A,Lecture
202510,11600,MICROBIOLOGY-LECTURE,BIOL,360,01A,BIOL-360,BIOL-360-01A,DS,1,CHICAGO CAMPUS,24,23,1,,0,RW,Web Registered,,Undergraduate,"Col of Science, Health, & Phar",Biology,CHICAGO CAMPUS,16,3,2: Schaumburg Course,1,A,Lecture
202510,13426,PREPARING TO TA IN COLLEGE,UNIV,312,1,UNIV-312,UNIV-312-01,,1,CHICAGO CAMPUS,20,12,8,,0,RW,Web Registered,,Undergraduate,"Col of Science, Health, & Phar",Biology,CHICAGO CAMPUS,16,3,2: Schaumburg Course,1,A,Lecture
202510,13923,PHYS I: MECHANICS &HEAT,PHYS,201,10A,PHYS-201,PHYS-201-10A,,1,CHICAGO CAMPUS,48,45,3,,0,RW,Web Registered,,Undergraduate,"Col of Science, Health, & Phar",Biology,CHICAGO CAMPUS,16,3,2: Schaumburg Course,1,A,Lecture
202510,14467,VIROLOGY,BIOL,325,1,BIOL-325,BIOL-325-01,DO,1,CHICAGO CAMPUS,34,33,1,,0,RW,Web Registered,,Undergraduate,"Col of Science, Health, & Phar",Biology,CHICAGO CAMPUS,16,3,2: Schaumburg Course,1,A,Lecture
202510,10838,STUDENT TEACH SEM: ECHD,ECHD,474,1,ECHD-474,ECHD-474-01,ZY,1,CHICAGO CAMPUS,12,2,10,,0,RE,**Registered**,,Graduate,"College of Humanities, Education & Social Sciences",Early Childhood Education,CHICAGO CAMPUS,6,27,2: Schaumburg Course,1,J,Student Teaching
202510,14260,INTELLIGENT SYSTEMS,CST,411,2,CST-411,CST-411-02,,1,CHICAGO CAMPUS,25,25,0,,0,RW,Web Registered,,Graduate,"Col of Science, Health, & Phar",Computer Science,CHICAGO CAMPUS,9,3,2: Schaumburg Course,1,A,Lecture
202510,14295,DATA MINING,CST,421,3,CST-421,CST-421-03,,1,CHICAGO CAMPUS,30,22,8,,0,RW,Web Registered,,Graduate,"Col of Science, Health, & Phar",Computer Science,CHICAGO CAMPUS,9,3,2: Schaumburg Course,1,A,Lecture
202510,14305,SYSTEMS PROGRAMMING,CST,457,7,CST-457,CST-457-07,,1,CHICAGO CAMPUS,25,18,7,,0,RW,Web Registered,,Graduate,"Col of Science, Health, & Phar",Computer Science,CHICAGO CAMPUS,9,3,2: Schaumburg Course,1,A,Lecture
202510,11473,WASTE,SUST,240,98,SUST-240,SUST-240-98,,8,ONLINE,25,25,0,,0,RW,Web Registered,,Undergraduate,"College of Humanities, Education & Social Sciences",Sustainability Studies,ONLINE,9,21,3: Online Course,3A,D,Online
202510,12093,"SPRAWL, TRANSPORT, PLANNING",SUST,320,98,SUST-320,SUST-320-98,,8,ONLINE,25,26,-1,,0,RW,Web Registered,,Undergraduate,"College of Humanities, Education & Social Sciences",Sustainability Studies,ONLINE,9,21,3: Online Course,3B,D,Online
202510,13540,SUSTAINABLE FUTURE,SUST,210,98,SUST-210,SUST-210-98,,8,ONLINE,25,25,0,,0,RW,Web Registered,,Undergraduate,"College of Humanities, Education & Social Sciences",Sustainability Studies,ONLINE,9,21,3: Online Course,3A,D,Online
202510,10826,DIAGNOSIS & TREATMENT PLANNING,CHS,419,10,CHS-419,CHS-419-10,,1,CHICAGO CAMPUS,40,10,30,,0,RW,Web Registered,,Graduate,"Col of Science, Health, & Phar",Clinical MentalHlth Counseling,CHICAGO CAMPUS,6,3,2: Schaumburg Course,1,A,Lecture
202510,13918,CHILD & ADOLESCENT COUNSELING,CHS,464,10,CHS-464,CHS-464-10,,1,CHICAGO CAMPUS,30,5,25,,0,RW,Web Registered,,Graduate,"Col of Science, Health, & Phar",Clinical MentalHlth Counseling,CHICAGO CAMPUS,6,3,2: Schaumburg Course,1,A,Lecture
202510,10882,COMPUTER SCIENCE I,CST,150,1,CST-150,CST-150-01,Y5,1,CHICAGO CAMPUS,26,22,4,,0,RW,Web Registered,,Undergraduate,"Col of Science, Health, & Phar",Data Analytics,CHICAGO CAMPUS,14,5,2: Schaumburg Course,1,A,Lecture
202510,11153,TRIGONOMETRY AND PRECALCULUS,MATH,122,2,MATH-122,MATH-122-02,,1,CHICAGO CAMPUS,30,31,-1,,0,RW,Web Registered,,Undergraduate,"Col of Science, Health, & Phar",Data Analytics,CHICAGO CAMPUS,14,5,2: Schaumburg Course,1,A,Lecture
202510,11621,ELEMENTARY STATISTICS,MATH,217,2,MATH-217,MATH-217-02,AP,1,CHICAGO CAMPUS,30,29,1,,0,RW,Web Registered,,Undergraduate,"Col of Science, Health, & Phar",Data Analytics,CHICAGO CAMPUS,14,5,2: Schaumburg Course,1,A,Lecture
202510,12263,TRANSFER SUCCESS 101,TRS,101,98B,TRS-101,TRS-101-98B,,8,ONLINE,50,43,7,,0,RW,Web Registered,,Undergraduate,"Col of Science, Health, & Phar",Data Analytics,CHICAGO CAMPUS,14,5,3: Online Course,1,D,Online
202510,13647,PERSONAL FINANCE,FIN,203,10,FIN-203,FIN-203-10,,1,CHICAGO CAMPUS,35,33,2,,0,RW,Web Registered,W E Heller Col of Business,Undergraduate,"Col of Science, Health, & Phar",Data Analytics,CHICAGO CAMPUS,14,5,2: Schaumburg Course,1,A,Lecture
202510,10914,COMPII:INTRO ACADEMIC RESEARCH,ENG,102,3,ENG-102,ENG-102-03,,1,CHICAGO CAMPUS,24,23,1,,0,RE,**Registered**,,Undergraduate,"College of Humanities, Education & Social Sciences",Psychology,CHICAGO CAMPUS,12,6,2: Schaumburg Course,1,A,Lecture
202510,11212,INTRODUCTORY STATISTICS,PSYC,200,98,PSYC-200,PSYC-200-98,,8,ONLINE,30,28,2,,0,RE,**Registered**,,Undergraduate,"College of Humanities, Education & Social Sciences",Psychology,CHICAGO CAMPUS,12,6,3: Online Course,1,D,Online
202510,14575,QUANTITATIVE LITERACY,MATH,110,02A,MATH-110,MATH-110-02A,,1,CHICAGO CAMPUS,24,20,4,,0,RE,**Registered**,,Undergraduate,"College of Humanities, Education & Social Sciences",Psychology,CHICAGO CAMPUS,12,6,2: Schaumburg Course,1,A,Lecture
202510,14603,PUBLIC SPEAKING,COMM,101,05B,COMM-101,COMM-101-05B,,1,CHICAGO CAMPUS,20,16,4,,0,RE,**Registered**,,Undergraduate,"College of Humanities, Education & Social Sciences",Psychology,CHICAGO CAMPUS,12,6,2: Schaumburg Course,1,A,Lecture
202510,11155,ELEMENTARY STATISTICS,MATH,217,1,MATH-217,MATH-217-01,BE,1,CHICAGO CAMPUS,30,25,5,,0,RW,Web Registered,,Undergraduate,"College of Humanities, Education & Social Sciences",Sustainability Studies,CHICAGO CAMPUS,12,11,2: Schaumburg Course,1,A,Lecture
202510,11250,IMMIGRATION PAST AND PRESENT,SPAN,252,1,SPAN-252,SPAN-252-01,,1,CHICAGO CAMPUS,25,23,2,,0,RW,Web Registered,,Undergraduate,"College of Humanities, Education & Social Sciences",Sustainability Studies,CHICAGO CAMPUS,12,11,2: Schaumburg Course,1,A,Lecture
202510,12427,INTRO TO ENVIRONMENTAL SCI,PHSC,105,2,PHSC-105,PHSC-105-02,,1,CHICAGO CAMPUS,45,41,4,,0,RW,Web Registered,,Undergraduate,"College of Humanities, Education & Social Sciences",Sustainability Studies,CHICAGO CAMPUS,12,11,2: Schaumburg Course,1,A,Lecture
202510,13540,SUSTAINABLE FUTURE,SUST,210,98,SUST-210,SUST-210-98,,8,ONLINE,25,25,0,,0,RW,Web Registered,,Undergraduate,"College of Humanities, Education & Social Sciences",Sustainability Studies,CHICAGO CAMPUS,12,11,3: Online Course,3A,D,Online
202510,11001,INTERMEDIATE ACCOUNTING I,ACCT,304,10,ACCT-304,ACCT-304-10,,1,CHICAGO CAMPUS,35,16,19,,0,RW,Web Registered,W E Heller Col of Business,Undergraduate,W E Heller Col of Business,Accounting,CHICAGO CAMPUS,18,28,2: Schaumburg Course,1,A,Lecture
202510,11035,INT'L FINANCIAL ANALYSIS,FIN,354,98,FIN-354,FIN-354-98,,8,ONLINE,35,30,5,,0,RW,Web Registered,W E Heller Col of Business,Undergraduate,W E Heller Col of Business,Accounting,CHICAGO CAMPUS,18,28,3: Online Course,1,D,Online
202510,11060,OPERATIONS MANAGEMENT,MGMT,300,1,MGMT-300,MGMT-300-01,,1,CHICAGO CAMPUS,40,27,13,,0,RW,Web Registered,W E Heller Col of Business,Undergraduate,W E Heller Col of Business,Accounting,CHICAGO CAMPUS,18,28,2: Schaumburg Course,1,A,Lecture
202510,11072,ORGANIZATIONAL DEVELOPMENT,MGMT,398,98,MGMT-398,MGMT-398-98,XO,8,ONLINE,25,23,2,,0,RE,**Registered**,W E Heller Col of Business,Undergraduate,W E Heller Col of Business,Accounting,CHICAGO CAMPUS,18,28,3: Online Course,3B,D,Online
202510,11250,IMMIGRATION PAST AND PRESENT,SPAN,252,1,SPAN-252,SPAN-252-01,,1,CHICAGO CAMPUS,25,23,2,,0,RW,Web Registered,,Undergraduate,W E Heller Col of Business,Accounting,CHICAGO CAMPUS,18,28,2: Schaumburg Course,1,A,Lecture
202510,11704,INTERMEDIATE ACCOUNTING II,ACCT,305,10,ACCT-305,ACCT-305-10,,1,CHICAGO CAMPUS,35,8,27,,0,RW,Web Registered,W E Heller Col of Business,Undergraduate,W E Heller Col of Business,Accounting,CHICAGO CAMPUS,18,28,2: Schaumburg Course,1,A,Lecture
202510,11882,INTRODUCTORY PSYCHOLOGY,PSYC,103,98,PSYC-103,PSYC-103-98,,8,ONLINE,30,28,2,,0,RE,**Registered**,,Undergraduate,W E Heller Col of Business,Management,CHICAGO CAMPUS,12,34,3: Online Course,1,D,Online
202510,12126,ADVERTISING MEDIA,IMC,345,98,IMC-345,IMC-345-98,F6,8,ONLINE,25,16,9,,0,RE,**Registered**,W E Heller Col of Business,Undergraduate,W E Heller Col of Business,Management,CHICAGO CAMPUS,12,34,3: Online Course,1,D,Online
202510,12128,BRAND STORYTELLING,IMC,365,98,IMC-365,IMC-365-98,F5,8,ONLINE,20,17,3,,0,RE,**Registered**,W E Heller Col of Business,Undergraduate,W E Heller Col of Business,Management,CHICAGO CAMPUS,12,34,3: Online Course,1,D,Online
202510,12998,FUND OF DIGITAL/SOCIAL MKTG,IMC,264,98,IMC-264,IMC-264-98,EZ,8,ONLINE,35,28,7,,0,RE,**Registered**,W E Heller Col of Business,Undergraduate,W E Heller Col of Business,Management,CHICAGO CAMPUS,12,34,3: Online Course,1,D,Online
202510,11924,INTRO TO MEDICAL TERMINOLOGY,ALH,119,98,ALH-119,ALH-119-98,,8,ONLINE,70,74,-4,,0,RE,**Registered**,,Undergraduate,"Col of Science, Health, & Phar",Nursing,CHICAGO CAMPUS,16,15,3: Online Course,1,D,Online
202510,12195,FIRST YEAR SUCCESS COURSE,FYS,101,01S,FYS-101,FYS-101-01S,,1,CHICAGO CAMPUS,25,20,5,,0,RE,**Registered**,,Undergraduate,"Col of Science, Health, & Phar",Nursing,CHICAGO CAMPUS,16,15,2: Schaumburg Course,1,A,Lecture
202510,12257,COMPI: CRITICAL READ & WRITING,ENG,101,03B,ENG-101,ENG-101-03B,,1,CHICAGO CAMPUS,24,22,2,,0,RE,**Registered**,,Undergraduate,"Col of Science, Health, & Phar",Nursing,CHICAGO CAMPUS,16,15,2: Schaumburg Course,1,A,Lecture
202510,12798,PUBLIC SPEAKING,COMM,101,5,COMM-101,COMM-101-05,,1,CHICAGO CAMPUS,20,18,2,,0,RE,**Registered**,,Undergraduate,"Col of Science, Health, & Phar",Nursing,CHICAGO CAMPUS,16,15,2: Schaumburg Course,1,A,Lecture
202510,13236,FOUNDATIONS OF PROF NURSING,NURS,100,10,NURS-100,NURS-100-10,,1,CHICAGO CAMPUS,29,20,9,,0,RE,**Registered**,,Undergraduate,"Col of Science, Health, & Phar",Nursing,CHICAGO CAMPUS,16,15,2: Schaumburg Course,1,A,Lecture
202510,13254,LIFE SCIENCE BIOLOGY,AHS,120,1,AHS-120,AHS-120-01,,1,CHICAGO CAMPUS,30,26,4,,0,RE,**Registered**,,Undergraduate,"Col of Science, Health, & Phar",Nursing,CHICAGO CAMPUS,16,15,2: Schaumburg Course,1,A,Lecture
202510,10827,THEORIES/DYNAMIC GROUP COUNSEL,CHS,421,10,CHS-421,CHS-421-10,,1,CHICAGO CAMPUS,40,5,35,,0,RW,Web Registered,,Graduate,"Col of Science, Health, & Phar",School Counseling,CHICAGO CAMPUS,10,3,2: Schaumburg Course,1,A,Lecture
202510,11779,"ORG, ADM, & LEAD OF COUN PROG",CHS,418,1,CHS-418,CHS-418-01,,1,CHICAGO CAMPUS,25,4,21,,0,RW,Web Registered,,Graduate,"Col of Science, Health, & Phar",School Counseling,CHICAGO CAMPUS,10,3,2: Schaumburg Course,1,A,Lecture
202510,12135,THEORIES/DYNAMIC GRP COUN-LAB,CHS,421,10B,CHS-421,CHS-421-10B,,1,CHICAGO CAMPUS,10,5,5,,0,RW,Web Registered,,Graduate,"Col of Science, Health, & Phar",School Counseling,CHICAGO CAMPUS,10,3,2: Schaumburg Course,1,A,Lecture
202510,13020,FOUNDATIONS OF COUNSEL THEORY,CHS,413,10,CHS-413,CHS-413-10,,1,CHICAGO CAMPUS,30,27,3,,0,RW,Web Registered,,Graduate,"Col of Science, Health, & Phar",School Counseling,CHICAGO CAMPUS,10,3,2: Schaumburg Course,1,A,Lecture
202510,11914,SENIOR SEMINAR,CJL,390,98,CJL-390,CJL-390-98,,8,ONLINE,25,13,12,,0,RW,Web Registered,,Undergraduate,"College of Humanities, Education & Social Sciences",Criminal Justice,CHICAGO CAMPUS,3,69,3: Online Course,1,D,Online
202510,11241,INTRO TO AFRICAN STUDIES,AFS,101,98,AFS-101,AFS-101-98,,8,ONLINE,25,23,2,,0,RW,Web Registered,,Undergraduate,"College of Humanities, Education & Social Sciences",Psychology,CHICAGO CAMPUS,15,56,3: Online Course,1,D,Online
202510,11453,THE WORLD SINCE 1500,HIST,112,98,HIST-112,HIST-112-98,,8,ONLINE,25,23,2,,0,RW,Web Registered,,Undergraduate,"College of Humanities, Education & Social Sciences",Psychology,CHICAGO CAMPUS,15,56,3: Online Course,1,D,Online
202510,11941,PSYC STUDY OF RACISM,PSYC,211,98,PSYC-211,PSYC-211-98,FD,8,ONLINE,30,29,1,,0,RW,Web Registered,,Undergraduate,"College of Humanities, Education & Social Sciences",Psychology,CHICAGO CAMPUS,15,56,3: Online Course,1,D,Online
202510,12368,ETHICS,PHIL,230,98,PHIL-230,PHIL-230-98,,8,ONLINE,25,26,-1,,0,RW,Web Registered,,Undergraduate,"College of Humanities, Education & Social Sciences",Psychology,CHICAGO CAMPUS,15,56,3: Online Course,1,D,Online
